ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST
14485,RDB,13806,OBU
14485,RDB,13942,ORV
14485,RDB,13970,OTZ
14485,RDB,14804,SHG
14485,RDB,15785,WLK
14485,RDB,15861,WTK
14487,RDD,10800,BUR
14487,RDD,12892,LAX
14487,RDD,14747,SEA
14487,RDD,14747,SEA
14487,RDD,14771,SFO
14487,RDD,14893,SMF
14489,RDM,10800,BUR
14489,RDM,11292,DEN
14489,RDM,12889,LAS
14489,RDM,12892,LAX
14489,RDM,12892,LAX
14489,RDM,12953,LGA
14489,RDM,14057,PDX
14489,RDM,14057,PDX
14489,RDM,14057,PDX
14489,RDM,14107,PHX
14489,RDM,14262,PSP
14489,RDM,14679,SAN
14489,RDM,14679,SAN
14489,RDM,14747,SEA
14489,RDM,14747,SEA
14489,RDM,14747,SEA
14489,RDM,14771,SFO
14489,RDM,14771,SFO
14489,RDM,14771,SFO
14489,RDM,14869,SLC
14489,RDM,15023,STS
14492,RDU,10140,ABQ
14492,RDU,10158,ACY
14492,RDU,10216,AHN
14492,RDU,10257,ALB
14492,RDU,10397,ATL
14492,RDU,10397,ATL
14492,RDU,10397,ATL
14492,RDU,10397,ATL
14492,RDU,10423,AUS
14492,RDU,10423,AUS
14492,RDU,10423,AUS
14492,RDU,10423,AUS
14492,RDU,10529,BDL
14492,RDU,10529,BDL
14492,RDU,10529,BDL
14492,RDU,10529,BDL
14492,RDU,10529,BDL
14492,RDU,10599,BHM
14492,RDU,10620,BIL
14492,RDU,10693,BNA
14492,RDU,10693,BNA
14492,RDU,10693,BNA
14492,RDU,10693,BNA
14492,RDU,10693,BNA
14492,RDU,10721,BOS
14492,RDU,10721,BOS
14492,RDU,10721,BOS
14492,RDU,10721,BOS
14492,RDU,10792,BUF
14492,RDU,10792,BUF
14492,RDU,10800,BUR
14492,RDU,10821,BWI
14492,RDU,10821,BWI
14492,RDU,10868,CAE
14492,RDU,11003,CID
14492,RDU,11042,CLE
14492,RDU,11057,CLT
14492,RDU,11057,CLT
14492,RDU,11066,CMH
14492,RDU,11066,CMH
14492,RDU,11066,CMH
14492,RDU,11066,CMH
14492,RDU,11193,CVG
14492,RDU,11193,CVG
14492,RDU,11193,CVG
14492,RDU,11193,CVG
14492,RDU,11252,DAB
14492,RDU,11259,DAL
14492,RDU,11278,DCA
14492,RDU,11278,DCA
14492,RDU,11278,DCA
14492,RDU,11278,DCA
14492,RDU,11292,DEN
14492,RDU,11292,DEN
14492,RDU,11292,DEN
14492,RDU,11298,DFW
14492,RDU,11298,DFW
14492,RDU,11375,DOV
14492,RDU,11433,DTW
14492,RDU,11433,DTW
14492,RDU,11433,DTW
14492,RDU,11433,DTW
14492,RDU,11433,DTW
14492,RDU,11617,EWN
14492,RDU,11618,EWR
14492,RDU,11618,EWR
14492,RDU,11618,EWR
14492,RDU,11618,EWR
14492,RDU,11618,EWR
14492,RDU,11697,FLL
14492,RDU,11697,FLL
14492,RDU,11697,FLL
14492,RDU,11697,FLL
14492,RDU,11697,FLL
14492,RDU,11973,GPT
14492,RDU,11986,GRR
14492,RDU,11986,GRR
14492,RDU,11995,GSO
14492,RDU,11996,GSP
14492,RDU,12055,GYY
14492,RDU,12191,HOU
14492,RDU,12197,HPN
14492,RDU,12206,HRL
14492,RDU,12244,HVN
14492,RDU,12264,IAD
14492,RDU,12264,IAD
14492,RDU,12264,IAD
14492,RDU,12264,IAD
14492,RDU,12266,IAH
14492,RDU,12266,IAH
14492,RDU,12266,IAH
14492,RDU,12266,IAH
14492,RDU,12323,ILM
14492,RDU,12339,IND
14492,RDU,12339,IND
14492,RDU,12339,IND
14492,RDU,12391,ISP
14492,RDU,12391,ISP
14492,RDU,12448,JAN
14492,RDU,12478,JFK
14492,RDU,12478,JFK
14492,RDU,12478,JFK
14492,RDU,12478,JFK
14492,RDU,12889,LAS
14492,RDU,12889,LAS
14492,RDU,12889,LAS
14492,RDU,12889,LAS
14492,RDU,12892,LAX
14492,RDU,12892,LAX
14492,RDU,12892,LAX
14492,RDU,12892,LAX
14492,RDU,12945,LEX
14492,RDU,12953,LGA
14492,RDU,12953,LGA
14492,RDU,12953,LGA
14492,RDU,12954,LGB
14492,RDU,12992,LIT
14492,RDU,13198,MCI
14492,RDU,13204,MCO
14492,RDU,13204,MCO
14492,RDU,13204,MCO
14492,RDU,13204,MCO
14492,RDU,13204,MCO
14492,RDU,13204,MCO
14492,RDU,13204,MCO
14492,RDU,13232,MDW
14492,RDU,13232,MDW
14492,RDU,13232,MDW
14492,RDU,13232,MDW
14492,RDU,13244,MEM
14492,RDU,13244,MEM
14492,RDU,13244,MEM
14492,RDU,13244,MEM
14492,RDU,13296,MHT
14492,RDU,13303,MIA
14492,RDU,13303,MIA
14492,RDU,13303,MIA
14492,RDU,13303,MIA
14492,RDU,13303,MIA
14492,RDU,13303,MIA
14492,RDU,13303,MIA
14492,RDU,13342,MKE
14492,RDU,13487,MSP
14492,RDU,13487,MSP
14492,RDU,13487,MSP
14492,RDU,13487,MSP
14492,RDU,13487,MSP
14492,RDU,13495,MSY
14492,RDU,13495,MSY
14492,RDU,13796,OAK
14492,RDU,13871,OMA
14492,RDU,13930,ORD
14492,RDU,13930,ORD
14492,RDU,13930,ORD
14492,RDU,13930,ORD
14492,RDU,13930,ORD
14492,RDU,13930,ORD
14492,RDU,13931,ORF
14492,RDU,14027,PBI
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14100,PHL
14492,RDU,14107,PHX
14492,RDU,14107,PHX
14492,RDU,14122,PIT
14492,RDU,14122,PIT
14492,RDU,14122,PIT
14492,RDU,14122,PIT
14492,RDU,14122,PIT
14492,RDU,14193,PNS
14492,RDU,14307,PVD
14492,RDU,14576,ROC
14492,RDU,14576,ROC
14492,RDU,14635,RSW
14492,RDU,14635,RSW
14492,RDU,14679,SAN
14492,RDU,14683,SAT
14492,RDU,14711,SCE
14492,RDU,14712,SCF
14492,RDU,14730,SDF
14492,RDU,14747,SEA
14492,RDU,14747,SEA
14492,RDU,14771,SFO
14492,RDU,14831,SJC
14492,RDU,14843,SJU
14492,RDU,14843,SJU
14492,RDU,14869,SLC
14492,RDU,14869,SLC
14492,RDU,14986,SRQ
14492,RDU,15016,STL
14492,RDU,15096,SYR
14492,RDU,15096,SYR
14492,RDU,15167,TEB
14492,RDU,15167,TEB
14492,RDU,15249,TLH
14492,RDU,15304,TPA
14492,RDU,15304,TPA
14492,RDU,15304,TPA
14492,RDU,15304,TPA
14492,RDU,15304,TPA
14492,RDU,15304,TPA
14492,RDU,15356,TTN
14492,RDU,15370,TUL
14492,RDU,15374,TUP
14492,RDU,15376,TUS
14492,RDU,15412,TYS
14492,RDU,15919,XNA
14492,RDU,16091,YIP
14493,RDV,10304,ANI
14512,RFD,10135,ABE
14512,RFD,10194,AFW
14512,RFD,10299,ANC
14512,RFD,10299,ANC
14512,RFD,10466,AZA
14512,RFD,10529,BDL
14512,RFD,10559,BFI
14512,RFD,10713,BOI
14512,RFD,10721,BOS
14512,RFD,10821,BWI
14512,RFD,10874,CAK
14512,RFD,11003,CID
14512,RFD,11193,CVG
14512,RFD,11292,DEN
14512,RFD,11298,DFW
14512,RFD,11433,DTW
14512,RFD,11618,EWR
14512,RFD,12055,GYY
14512,RFD,12266,IAH
14512,RFD,12266,IAH
14512,RFD,12478,JFK
14512,RFD,12882,LAL
14512,RFD,12884,LAN
14512,RFD,12889,LAS
14512,RFD,12892,LAX
14512,RFD,13198,MCI
14512,RFD,13230,MDT
14512,RFD,13244,MEM
14512,RFD,13295,MHR
14512,RFD,13487,MSP
14512,RFD,13796,OAK
14512,RFD,13871,OMA
14512,RFD,13891,ONT
14512,RFD,13891,ONT
14512,RFD,13898,OPF
14512,RFD,13930,ORD
14512,RFD,14057,PDX
14512,RFD,14057,PDX
14512,RFD,14082,PGD
14512,RFD,14100,PHL
14512,RFD,14107,PHX
14512,RFD,14107,PHX
14512,RFD,14107,PHX
14512,RFD,14108,PIA
14512,RFD,14112,PIE
14512,RFD,14696,SBN
14512,RFD,14730,SDF
14512,RFD,14747,SEA
14512,RFD,14761,SFB
14512,RFD,14783,SGF
14512,RFD,14869,SLC
14512,RFD,14893,SMF
14512,RFD,14986,SRQ
14512,RFD,15016,STL
14520,RHI,13342,MKE
14520,RHI,13487,MSP
14524,RIC,10140,ABQ
14524,RIC,10158,ACY
14524,RIC,10185,AEX
14524,RIC,10194,AFW
14524,RIC,10397,ATL
14524,RIC,10397,ATL
14524,RIC,10423,AUS
14524,RIC,10529,BDL
14524,RIC,10693,BNA
14524,RIC,10721,BOS
14524,RIC,10721,BOS
14524,RIC,10821,BWI
14524,RIC,10821,BWI
14524,RIC,10868,CAE
14524,RIC,10994,CHS
14524,RIC,11057,CLT
14524,RIC,11057,CLT
14524,RIC,11109,COS
14524,RIC,11193,CVG
14524,RIC,11193,CVG
14524,RIC,11193,CVG
14524,RIC,11259,DAL
14524,RIC,11292,DEN
14524,RIC,11292,DEN
14524,RIC,11298,DFW
14524,RIC,11298,DFW
14524,RIC,11433,DTW
14524,RIC,11433,DTW
14524,RIC,11618,EWR
14524,RIC,11618,EWR
14524,RIC,11697,FLL
14524,RIC,11697,FLL
14524,RIC,11697,FLL
14524,RIC,11973,GPT
14524,RIC,12191,HOU
14524,RIC,12264,IAD
14524,RIC,12264,IAD
14524,RIC,12264,IAD
14524,RIC,12264,IAD
14524,RIC,12266,IAH
14524,RIC,12324,ILN
14524,RIC,12478,JFK
14524,RIC,12889,LAS
14524,RIC,12889,LAS
14524,RIC,12889,LAS
14524,RIC,12892,LAX
14524,RIC,12953,LGA
14524,RIC,12953,LGA
14524,RIC,12954,LGB
14524,RIC,13198,MCI
14524,RIC,13204,MCO
14524,RIC,13204,MCO
14524,RIC,13204,MCO
14524,RIC,13204,MCO
14524,RIC,13232,MDW
14524,RIC,13244,MEM
14524,RIC,13244,MEM
14524,RIC,13303,MIA
14524,RIC,13303,MIA
14524,RIC,13342,MKE
14524,RIC,13487,MSP
14524,RIC,13487,MSP
14524,RIC,13487,MSP
14524,RIC,13495,MSY
14524,RIC,13495,MSY
14524,RIC,13930,ORD
14524,RIC,13930,ORD
14524,RIC,13930,ORD
14524,RIC,13930,ORD
14524,RIC,13930,ORD
14524,RIC,13930,ORD
14524,RIC,13931,ORF
14524,RIC,14082,PGD
14524,RIC,14100,PHL
14524,RIC,14100,PHL
14524,RIC,14100,PHL
14524,RIC,14107,PHX
14524,RIC,14112,PIE
14524,RIC,14635,RSW
14524,RIC,14635,RSW
14524,RIC,14679,SAN
14524,RIC,14683,SAT
14524,RIC,14730,SDF
14524,RIC,14761,SFB
14524,RIC,14771,SFO
14524,RIC,14843,SJU
14524,RIC,15016,STL
14524,RIC,15304,TPA
14524,RIC,15304,TPA
14530,RIL,11259,DAL
14533,RIV,10693,BNA
14533,RIV,10693,BNA
14533,RIV,12266,IAH
14533,RIV,13198,MCI
14533,RIV,14533,RIV
14534,RIW,11292,DEN
14534,RIW,13796,OAK
14539,RKD,10721,BOS
14539,RKD,12197,HPN
14539,RKD,15167,TEB
14543,RKS,11122,CPR
14543,RKS,11292,DEN
14543,RKS,12094,HDN
14557,RMN,12945,LEX
14559,RMP,11630,FAI
14559,RMP,11630,FAI
14559,RMP,11630,FAI
14570,RNO,10140,ABQ
14570,RNO,10155,ACT
14570,RNO,10397,ATL
14570,RNO,10423,AUS
14570,RNO,10423,AUS
14570,RNO,10423,AUS
14570,RNO,10599,BHM
14570,RNO,10666,BLI
14570,RNO,10693,BNA
14570,RNO,10713,BOI
14570,RNO,10800,BUR
14570,RNO,10800,BUR
14570,RNO,10821,BWI
14570,RNO,10849,BZN
14570,RNO,11066,CMH
14570,RNO,11259,DAL
14570,RNO,11278,DCA
14570,RNO,11292,DEN
14570,RNO,11292,DEN
14570,RNO,11298,DFW
14570,RNO,11298,DFW
14570,RNO,11481,ECP
14570,RNO,11540,ELP
14570,RNO,11618,EWR
14570,RNO,11719,FNL
14570,RNO,12191,HOU
14570,RNO,12211,HSH
14570,RNO,12264,IAD
14570,RNO,12266,IAH
14570,RNO,12266,IAH
14570,RNO,12278,ICT
14570,RNO,12278,ICT
14570,RNO,12339,IND
14570,RNO,12339,IND
14570,RNO,12888,LAR
14570,RNO,12889,LAS
14570,RNO,12889,LAS
14570,RNO,12889,LAS
14570,RNO,12889,LAS
14570,RNO,12892,LAX
14570,RNO,12892,LAX
14570,RNO,12892,LAX
14570,RNO,12892,LAX
14570,RNO,12896,LBB
14570,RNO,12953,LGA
14570,RNO,12954,LGB
14570,RNO,12954,LGB
14570,RNO,12965,LGU
14570,RNO,13158,MAF
14570,RNO,13198,MCI
14570,RNO,13198,MCI
14570,RNO,13204,MCO
14570,RNO,13232,MDW
14570,RNO,13244,MEM
14570,RNO,13244,MEM
14570,RNO,13256,MFE
14570,RNO,13295,MHR
14570,RNO,13342,MKE
14570,RNO,13487,MSP
14570,RNO,13487,MSP
14570,RNO,13796,OAK
14570,RNO,13796,OAK
14570,RNO,13796,OAK
14570,RNO,13851,OKC
14570,RNO,13851,OKC
14570,RNO,13871,OMA
14570,RNO,13891,ONT
14570,RNO,13891,ONT
14570,RNO,13891,ONT
14570,RNO,13930,ORD
14570,RNO,14027,PBI
14570,RNO,14057,PDX
14570,RNO,14057,PDX
14570,RNO,14100,PHL
14570,RNO,14107,PHX
14570,RNO,14107,PHX
14570,RNO,14107,PHX
14570,RNO,14107,PHX
14570,RNO,14108,PIA
14570,RNO,14122,PIT
14570,RNO,14492,RDU
14570,RNO,14524,RIC
14570,RNO,14635,RSW
14570,RNO,14679,SAN
14570,RNO,14683,SAT
14570,RNO,14683,SAT
14570,RNO,14689,SBA
14570,RNO,14691,SBD
14570,RNO,14730,SDF
14570,RNO,14730,SDF
14570,RNO,14730,SDF
14570,RNO,14747,SEA
14570,RNO,14747,SEA
14570,RNO,14747,SEA
14570,RNO,14747,SEA
14570,RNO,14771,SFO
14570,RNO,14771,SFO
14570,RNO,14783,SGF
14570,RNO,14831,SJC
14570,RNO,14869,SLC
14570,RNO,14869,SLC
14570,RNO,14869,SLC
14570,RNO,14908,SNA
14570,RNO,14908,SNA
14570,RNO,14967,SQL
14570,RNO,15016,STL
14570,RNO,15016,STL
14570,RNO,15295,TOL
14570,RNO,15304,TPA
14570,RNO,15370,TUL
14570,RNO,15376,TUS
14570,RNO,15919,XNA
14572,RNT,12211,HSH
14572,RNT,13865,OLM
14574,ROA,10158,ACY
14574,ROA,10397,ATL
14574,ROA,10397,ATL
14574,ROA,10397,ATL
14574,ROA,10540,BED
14574,ROA,11057,CLT
14574,ROA,11278,DCA
14574,ROA,11995,GSO
14574,ROA,12264,IAD
14574,ROA,12953,LGA
14574,ROA,12953,LGA
14574,ROA,13244,MEM
14574,ROA,13930,ORD
14574,ROA,14100,PHL
14574,ROA,14112,PIE
14574,ROA,14576,ROC
14574,ROA,14730,SDF
14574,ROA,14730,SDF
14574,ROA,14730,SDF
14574,ROA,14730,SDF
14574,ROA,14761,SFB
14576,ROC,10397,ATL
14576,ROC,10397,ATL
14576,ROC,10423,AUS
14576,ROC,10529,BDL
14576,ROC,10721,BOS
14576,ROC,10721,BOS
14576,ROC,10721,BOS
14576,ROC,10821,BWI
14576,ROC,10965,CGF
14576,ROC,10994,CHS
14576,ROC,11057,CLT
14576,ROC,11057,CLT
14576,ROC,11057,CLT
14576,ROC,11057,CLT
14576,ROC,11066,CMH
14576,ROC,11193,CVG
14576,ROC,11193,CVG
14576,ROC,11259,DAL
14576,ROC,11278,DCA
14576,ROC,11278,DCA
14576,ROC,11292,DEN
14576,ROC,11292,DEN
14576,ROC,11433,DTW
14576,ROC,11433,DTW
14576,ROC,11433,DTW
14576,ROC,11537,ELM
14576,ROC,11618,EWR
14576,ROC,11618,EWR
14576,ROC,11618,EWR
14576,ROC,11697,FLL
14576,ROC,12191,HOU
14576,ROC,12197,HPN
14576,ROC,12264,IAD
14576,ROC,12264,IAD
14576,ROC,12264,IAD
14576,ROC,12264,IAD
14576,ROC,12451,JAX
14576,ROC,12478,JFK
14576,ROC,12478,JFK
14576,ROC,12478,JFK
14576,ROC,12889,LAS
14576,ROC,12917,LCK
14576,ROC,12953,LGA
14576,ROC,13198,MCI
14576,ROC,13204,MCO
14576,ROC,13204,MCO
14576,ROC,13232,MDW
14576,ROC,13244,MEM
14576,ROC,13303,MIA
14576,ROC,13487,MSP
14576,ROC,13495,MSY
14576,ROC,13930,ORD
14576,ROC,13930,ORD
14576,ROC,13930,ORD
14576,ROC,13930,ORD
14576,ROC,14027,PBI
14576,ROC,14057,PDX
14576,ROC,14082,PGD
14576,ROC,14100,PHL
14576,ROC,14100,PHL
14576,ROC,14100,PHL
14576,ROC,14492,RDU
14576,ROC,14492,RDU
14576,ROC,14679,SAN
14576,ROC,14683,SAT
14576,ROC,14771,SFO
14576,ROC,14843,SJU
14576,ROC,15016,STL
14576,ROC,15096,SYR
14576,ROC,15304,TPA
14576,ROC,15376,TUS
14582,ROP,12016,GUM
14582,ROP,12016,GUM
14582,ROP,12016,GUM
14582,ROP,14955,SPN
14582,ROP,14955,SPN
14582,ROP,14955,SPN
14582,ROP,15215,TIQ
14588,ROW,11298,DFW
14627,RSH,10304,ANI
14627,RSH,10304,ANI
14627,RSH,10551,BET
14627,RSH,10551,BET
14627,RSH,10551,BET
14627,RSH,12807,KSM
14627,RSH,13369,MLL
14627,RSH,13369,MLL
14627,RSH,13434,MOU
14627,RSH,14234,PQS
14627,RSH,15257,TLT
14633,RST,10590,IFP
14633,RST,13244,MEM
14633,RST,13342,MKE
14633,RST,13487,MSP
14633,RST,13487,MSP
14633,RST,13930,ORD
14633,RST,13930,ORD
14635,RSW,10158,ACY
14635,RSW,10257,ALB
14635,RSW,10299,ANC
14635,RSW,10397,ATL
14635,RSW,10397,ATL
14635,RSW,10397,ATL
14635,RSW,10423,AUS
14635,RSW,10529,BDL
14635,RSW,10529,BDL
14635,RSW,10529,BDL
14635,RSW,10540,BED
14635,RSW,10693,BNA
14635,RSW,10721,BOS
14635,RSW,10721,BOS
14635,RSW,10721,BOS
14635,RSW,10721,BOS
14635,RSW,10792,BUF
14635,RSW,10821,BWI
14635,RSW,10874,CAK
14635,RSW,10990,CHO
14635,RSW,10994,CHS
14635,RSW,10994,CHS
14635,RSW,11003,CID
14635,RSW,11042,CLE
14635,RSW,11042,CLE
14635,RSW,11042,CLE
14635,RSW,11057,CLT
14635,RSW,11066,CMH
14635,RSW,11066,CMH
14635,RSW,11066,CMH
14635,RSW,11066,CMH
14635,RSW,11193,CVG
14635,RSW,11193,CVG
14635,RSW,11193,CVG
14635,RSW,11259,DAL
14635,RSW,11278,DCA
14635,RSW,11278,DCA
14635,RSW,11278,DCA
14635,RSW,11292,DEN
14635,RSW,11292,DEN
14635,RSW,11292,DEN
14635,RSW,11298,DFW
14635,RSW,11298,DFW
14635,RSW,11423,DSM
14635,RSW,11433,DTW
14635,RSW,11433,DTW
14635,RSW,11433,DTW
14635,RSW,11433,DTW
14635,RSW,11471,EAU
14635,RSW,11618,EWR
14635,RSW,11618,EWR
14635,RSW,11697,FLL
14635,RSW,11697,FLL
14635,RSW,11973,GPT
14635,RSW,11986,GRR
14635,RSW,12191,HOU
14635,RSW,12197,HPN
14635,RSW,12217,HSV
14635,RSW,12223,HTS
14635,RSW,12244,HVN
14635,RSW,12264,IAD
14635,RSW,12266,IAH
14635,RSW,12320,ILG
14635,RSW,12339,IND
14635,RSW,12339,IND
14635,RSW,12391,ISP
14635,RSW,12391,ISP
14635,RSW,12448,JAN
14635,RSW,12478,JFK
14635,RSW,12478,JFK
14635,RSW,12889,LAS
14635,RSW,12889,LAS
14635,RSW,12892,LAX
14635,RSW,12892,LAX
14635,RSW,12892,LAX
14635,RSW,12916,LCI
14635,RSW,12953,LGA
14635,RSW,12953,LGA
14635,RSW,12953,LGA
14635,RSW,12953,LGA
14635,RSW,12992,LIT
14635,RSW,13198,MCI
14635,RSW,13204,MCO
14635,RSW,13204,MCO
14635,RSW,13232,MDW
14635,RSW,13244,MEM
14635,RSW,13244,MEM
14635,RSW,13303,MIA
14635,RSW,13303,MIA
14635,RSW,13342,MKE
14635,RSW,13342,MKE
14635,RSW,13342,MKE
14635,RSW,13485,MSN
14635,RSW,13485,MSN
14635,RSW,13485,MSN
14635,RSW,13487,MSP
14635,RSW,13487,MSP
14635,RSW,13487,MSP
14635,RSW,13487,MSP
14635,RSW,13495,MSY
14635,RSW,13851,OKC
14635,RSW,13851,OKC
14635,RSW,13871,OMA
14635,RSW,13930,ORD
14635,RSW,13930,ORD
14635,RSW,13930,ORD
14635,RSW,13930,ORD
14635,RSW,13931,ORF
14635,RSW,13931,ORF
14635,RSW,14027,PBI
14635,RSW,14057,PDX
14635,RSW,14100,PHL
14635,RSW,14100,PHL
14635,RSW,14100,PHL
14635,RSW,14107,PHX
14635,RSW,14107,PHX
14635,RSW,14122,PIT
14635,RSW,14122,PIT
14635,RSW,14122,PIT
14635,RSW,14122,PIT
14635,RSW,14307,PVD
14635,RSW,14321,PWM
14635,RSW,14492,RDU
14635,RSW,14492,RDU
14635,RSW,14492,RDU
14635,RSW,14524,RIC
14635,RSW,14524,RIC
14635,RSW,14679,SAN
14635,RSW,14683,SAT
14635,RSW,14730,SDF
14635,RSW,14730,SDF
14635,RSW,14730,SDF
14635,RSW,14747,SEA
14635,RSW,14831,SJC
14635,RSW,14908,SNA
14635,RSW,15016,STL
14635,RSW,15016,STL
14635,RSW,15096,SYR
14635,RSW,15096,SYR
14635,RSW,15356,TTN
14635,RSW,15376,TUS
14635,RSW,15842,WRI
14635,RSW,15919,XNA
14648,RUT,10721,BOS
14648,RUT,10815,BVY
14672,SAC,15167,TEB
14672,SAC,15618,VNY
14674,SAF,10423,AUS
14674,SAF,11292,DEN
14674,SAF,11298,DFW
14674,SAF,12127,HHR
14674,SAF,14107,PHX
14674,SAF,14908,SNA
14674,SAF,14986,SRQ
14679,SAN,10140,ABQ
14679,SAN,10140,ABQ
14679,SAN,10185,AEX
14679,SAN,10194,AFW
14679,SAN,10279,AMA
14679,SAN,10327,APC
14679,SAN,10397,ATL
14679,SAN,10397,ATL
14679,SAN,10397,ATL
14679,SAN,10423,AUS
14679,SAN,10423,AUS
14679,SAN,10423,AUS
14679,SAN,10466,AZA
14679,SAN,10529,BDL
14679,SAN,10666,BLI
14679,SAN,10693,BNA
14679,SAN,10713,BOI
14679,SAN,10713,BOI
14679,SAN,10721,BOS
14679,SAN,10721,BOS
14679,SAN,10721,BOS
14679,SAN,10721,BOS
14679,SAN,10821,BWI
14679,SAN,10994,CHS
14679,SAN,11042,CLE
14679,SAN,11057,CLT
14679,SAN,11066,CMH
14679,SAN,11109,COS
14679,SAN,11193,CVG
14679,SAN,11259,DAL
14679,SAN,11278,DCA
14679,SAN,11278,DCA
14679,SAN,11292,DEN
14679,SAN,11292,DEN
14679,SAN,11292,DEN
14679,SAN,11298,DFW
14679,SAN,11298,DFW
14679,SAN,11423,DSM
14679,SAN,11423,DSM
14679,SAN,11433,DTW
14679,SAN,11481,ECP
14679,SAN,11540,ELP
14679,SAN,11540,ELP
14679,SAN,11603,EUG
14679,SAN,11603,EUG
14679,SAN,11603,EUG
14679,SAN,11618,EWR
14679,SAN,11618,EWR
14679,SAN,11618,EWR
14679,SAN,11638,FAT
14679,SAN,11638,FAT
14679,SAN,11638,FAT
14679,SAN,11697,FLL
14679,SAN,11697,FLL
14679,SAN,11697,FLL
14679,SAN,11719,FNL
14679,SAN,11823,FWA
14679,SAN,11884,GEG
14679,SAN,11884,GEG
14679,SAN,11921,GJT
14679,SAN,11996,GSP
14679,SAN,12173,HNL
14679,SAN,12173,HNL
14679,SAN,12173,HNL
14679,SAN,12191,HOU
14679,SAN,12197,HPN
14679,SAN,12264,IAD
14679,SAN,12264,IAD
14679,SAN,12266,IAH
14679,SAN,12266,IAH
14679,SAN,12339,IND
14679,SAN,12339,IND
14679,SAN,12363,IPL
14679,SAN,12448,JAN
14679,SAN,12451,JAX
14679,SAN,12478,JFK
14679,SAN,12478,JFK
14679,SAN,12478,JFK
14679,SAN,12758,KOA
14679,SAN,12889,LAS
14679,SAN,12889,LAS
14679,SAN,12889,LAS
14679,SAN,12889,LAS
14679,SAN,12889,LAS
14679,SAN,12892,LAX
14679,SAN,12892,LAX
14679,SAN,12953,LGA
14679,SAN,12965,LGU
14679,SAN,12982,LIH
14679,SAN,12992,LIT
14679,SAN,13198,MCI
14679,SAN,13204,MCO
14679,SAN,13204,MCO
14679,SAN,13232,MDW
14679,SAN,13244,MEM
14679,SAN,13256,MFE
14679,SAN,13296,MHT
14679,SAN,13303,MIA
14679,SAN,13303,MIA
14679,SAN,13342,MKE
14679,SAN,13476,MRY
14679,SAN,13486,MSO
14679,SAN,13487,MSP
14679,SAN,13487,MSP
14679,SAN,13487,MSP
14679,SAN,13487,MSP
14679,SAN,13495,MSY
14679,SAN,13495,MSY
14679,SAN,13577,MYR
14679,SAN,13796,OAK
14679,SAN,13796,OAK
14679,SAN,13796,OAK
14679,SAN,13830,OGG
14679,SAN,13830,OGG
14679,SAN,13851,OKC
14679,SAN,13871,OMA
14679,SAN,13871,OMA
14679,SAN,13891,ONT
14679,SAN,13930,ORD
14679,SAN,13930,ORD
14679,SAN,13930,ORD
14679,SAN,14004,PAE
14679,SAN,14057,PDX
14679,SAN,14057,PDX
14679,SAN,14057,PDX
14679,SAN,14100,PHL
14679,SAN,14100,PHL
14679,SAN,14100,PHL
14679,SAN,14100,PHL
14679,SAN,14107,PHX
14679,SAN,14107,PHX
14679,SAN,14107,PHX
14679,SAN,14107,PHX
14679,SAN,14107,PHX
14679,SAN,14122,PIT
14679,SAN,14193,PNS
14679,SAN,14307,PVD
14679,SAN,14314,PVU
14679,SAN,14489,RDM
14679,SAN,14489,RDM
14679,SAN,14492,RDU
14679,SAN,14492,RDU
14679,SAN,14570,RNO
14679,SAN,14576,ROC
14679,SAN,14635,RSW
14679,SAN,14683,SAT
14679,SAN,14683,SAT
14679,SAN,14698,SBP
14679,SAN,14730,SDF
14679,SAN,14730,SDF
14679,SAN,14747,SEA
14679,SAN,14747,SEA
14679,SAN,14747,SEA
14679,SAN,14747,SEA
14679,SAN,14771,SFO
14679,SAN,14771,SFO
14679,SAN,14771,SFO
14679,SAN,14771,SFO
14679,SAN,14831,SJC
14679,SAN,14831,SJC
14679,SAN,14831,SJC
14679,SAN,14831,SJC
14679,SAN,14831,SJC
14679,SAN,14869,SLC
14679,SAN,14869,SLC
14679,SAN,14869,SLC
14679,SAN,14893,SMF
14679,SAN,14893,SMF
14679,SAN,14893,SMF
14679,SAN,14893,SMF
14679,SAN,15016,STL
14679,SAN,15023,STS
14679,SAN,15096,SYR
14679,SAN,15304,TPA
14679,SAN,15304,TPA
14679,SAN,15356,TTN
14679,SAN,15370,TUL
14679,SAN,15376,TUS
14679,SAN,15376,TUS
14679,SAN,15624,VPS
14683,SAT,10140,ABQ
14683,SAT,10185,AEX
14683,SAT,10194,AFW
14683,SAT,10194,AFW
14683,SAT,10397,ATL
14683,SAT,10397,ATL
14683,SAT,10397,ATL
14683,SAT,10397,ATL
14683,SAT,10423,AUS
14683,SAT,10423,AUS
14683,SAT,10423,AUS
14683,SAT,10599,BHM
14683,SAT,10631,BJI
14683,SAT,10693,BNA
14683,SAT,10721,BOS
14683,SAT,10721,BOS
14683,SAT,10792,BUF
14683,SAT,10800,BUR
14683,SAT,10821,BWI
14683,SAT,10821,BWI
14683,SAT,10994,CHS
14683,SAT,11042,CLE
